lemma,image,sense_chosen,COCO/TUHOI
lead,COCO_train2014_000000558581.jpg,5,COCO
lead,COCO_train2014_000000579095.jpg,5,COCO
lead,COCO_train2014_000000162193.jpg,5,COCO
lead,COCO_train2014_000000042860.jpg,5,COCO
lead,COCO_val2014_000000486397.jpg,5,COCO
lead,COCO_train2014_000000381683.jpg,2,COCO
lead,COCO_train2014_000000087017.jpg,5,COCO
lead,COCO_val2014_000000339009.jpg,5,COCO
lead,COCO_val2014_000000577219.jpg,5,COCO
lead,COCO_val2014_000000507719.jpg,5,COCO
lead,COCO_train2014_000000359860.jpg,2,COCO
lead,COCO_val2014_000000345998.jpg,5,COCO
lead,COCO_train2014_000000185291.jpg,5,COCO
lead,COCO_train2014_000000287666.jpg,5,COCO
lead,COCO_train2014_000000527624.jpg,5,COCO
lead,COCO_val2014_000000026026.jpg,5,COCO
lead,COCO_train2014_000000384673.jpg,5,COCO
lead,COCO_train2014_000000225669.jpg,5,COCO
lead,COCO_train2014_000000536265.jpg,2,COCO
sit,COCO_val2014_000000319579.jpg,1,COCO
sit,COCO_val2014_000000160190.jpg,1,COCO
sit,COCO_val2014_000000441009.jpg,1,COCO
sit,COCO_val2014_000000530520.jpg,1,COCO
sit,COCO_val2014_000000093773.jpg,2,COCO
sit,COCO_val2014_000000504498.jpg,1,COCO
sit,COCO_val2014_000000189475.jpg,1,COCO
sit,COCO_val2014_000000479350.jpg,1,COCO
sit,COCO_val2014_000000467257.jpg,1,COCO
sit,COCO_val2014_000000054337.jpg,1,COCO
sit,COCO_val2014_000000228300.jpg,1,COCO
sit,COCO_val2014_000000334083.jpg,1,COCO
sit,COCO_val2014_000000497875.jpg,2,COCO
sit,COCO_val2014_000000150091.jpg,2,COCO
sit,COCO_val2014_000000291380.jpg,1,COCO
sit,COCO_val2014_000000532390.jpg,2,COCO
sit,COCO_val2014_000000205108.jpg,1,COCO
sit,COCO_val2014_000000060700.jpg,1,COCO
sit,COCO_val2014_000000527718.jpg,1,COCO
sit,COCO_val2014_000000138656.jpg,1,COCO
sit,COCO_val2014_000000508787.jpg,1,COCO
sit,COCO_val2014_000000402248.jpg,1,COCO
sit,COCO_val2014_000000221390.jpg,1,COCO
sit,COCO_val2014_000000470386.jpg,1,COCO
sit,COCO_val2014_000000018837.jpg,1,COCO
sit,COCO_val2014_000000579070.jpg,1,COCO
sit,COCO_val2014_000000406500.jpg,1,COCO
sit,COCO_val2014_000000492110.jpg,1,COCO
sit,COCO_val2014_000000434261.jpg,1,COCO
sit,COCO_val2014_000000340922.jpg,1,COCO
sit,COCO_val2014_000000170436.jpg,1,COCO
sit,COCO_val2014_000000014004.jpg,1,COCO
sit,COCO_val2014_000000070987.jpg,1,COCO
sit,COCO_val2014_000000460059.jpg,1,COCO
sit,COCO_val2014_000000195798.jpg,1,COCO
sit,COCO_val2014_000000075636.jpg,2,COCO
sit,COCO_val2014_000000242605.jpg,1,COCO
sit,COCO_val2014_000000576222.jpg,1,COCO
sit,COCO_val2014_000000077681.jpg,1,COCO
sit,COCO_val2014_000000316658.jpg,1,COCO
sit,COCO_val2014_000000289392.jpg,1,COCO
sit,COCO_val2014_000000490939.jpg,1,COCO
sit,COCO_val2014_000000201141.jpg,1,COCO
sit,COCO_val2014_000000531092.jpg,1,COCO
sit,COCO_val2014_000000247790.jpg,1,COCO
sit,COCO_val2014_000000462213.jpg,1,COCO
sit,COCO_val2014_000000043243.jpg,2,COCO
sit,COCO_val2014_000000458781.jpg,2,COCO
sit,COCO_val2014_000000479829.jpg,1,COCO
sit,COCO_val2014_000000269311.jpg,1,COCO
perform,COCO_train2014_000000017450.jpg,1,COCO
perform,COCO_train2014_000000262238.jpg,1,COCO
perform,COCO_train2014_000000161871.jpg,1,COCO
perform,COCO_train2014_000000564328.jpg,1,COCO
perform,COCO_train2014_000000035352.jpg,1,COCO
perform,COCO_val2014_000000356421.jpg,1,COCO
perform,COCO_train2014_000000328101.jpg,1,COCO
perform,COCO_train2014_000000556643.jpg,1,COCO
perform,COCO_val2014_000000512455.jpg,1,COCO
perform,COCO_val2014_000000192964.jpg,1,COCO
perform,COCO_train2014_000000340039.jpg,1,COCO
perform,COCO_train2014_000000158087.jpg,1,COCO
perform,COCO_train2014_000000531715.jpg,1,COCO
perform,COCO_val2014_000000532211.jpg,1,COCO
perform,COCO_train2014_000000158299.jpg,1,COCO
perform,COCO_train2014_000000048282.jpg,1,COCO
perform,COCO_train2014_000000370102.jpg,1,COCO
perform,COCO_train2014_000000475482.jpg,1,COCO
perform,COCO_val2014_000000333630.jpg,1,COCO
perform,COCO_train2014_000000153716.jpg,1,COCO
perform,COCO_train2014_000000099803.jpg,1,COCO
perform,COCO_train2014_000000452382.jpg,1,COCO
perform,COCO_train2014_000000399214.jpg,1,COCO
perform,COCO_train2014_000000166163.jpg,1,COCO
perform,COCO_val2014_000000562885.jpg,1,COCO
perform,COCO_val2014_000000010526.jpg,1,COCO
perform,COCO_train2014_000000297895.jpg,1,COCO
perform,COCO_val2014_000000247057.jpg,1,COCO
perform,COCO_train2014_000000492548.jpg,1,COCO
perform,COCO_train2014_000000498372.jpg,1,COCO
perform,COCO_train2014_000000216763.jpg,1,COCO
perform,COCO_train2014_000000049069.jpg,1,COCO
perform,COCO_train2014_000000172351.jpg,1,COCO
perform,COCO_train2014_000000060690.jpg,1,COCO
perform,COCO_val2014_000000459645.jpg,1,COCO
perform,COCO_train2014_000000004876.jpg,1,COCO
perform,COCO_train2014_000000308590.jpg,1,COCO
perform,COCO_val2014_000000259056.jpg,1,COCO
perform,COCO_val2014_000000276476.jpg,1,COCO
perform,COCO_val2014_000000167792.jpg,1,COCO
perform,COCO_val2014_000000348701.jpg,1,COCO
bite,COCO_val2014_000000383419.jpg,1,COCO
bite,COCO_val2014_000000476298.jpg,1,COCO
bite,COCO_train2014_000000314298.jpg,1,COCO
bite,COCO_val2014_000000335532.jpg,1,COCO
bite,COCO_train2014_000000168998.jpg,1,COCO
bite,COCO_val2014_000000248276.jpg,1,COCO
bite,COCO_val2014_000000547341.jpg,1,COCO
bite,COCO_train2014_000000253577.jpg,1,COCO
bite,COCO_val2014_000000059201.jpg,1,COCO
bite,COCO_val2014_000000567340.jpg,1,COCO
bite,COCO_train2014_000000106835.jpg,1,COCO
bite,COCO_train2014_000000022974.jpg,1,COCO
bite,COCO_train2014_000000328812.jpg,1,COCO
bite,COCO_train2014_000000438268.jpg,1,COCO
bite,COCO_train2014_000000315713.jpg,1,COCO
bite,COCO_train2014_000000135539.jpg,1,COCO
bite,COCO_val2014_000000516875.jpg,1,COCO
bite,COCO_train2014_000000118936.jpg,1,COCO
bite,COCO_train2014_000000467889.jpg,1,COCO
bite,COCO_train2014_000000151486.jpg,1,COCO
bite,COCO_val2014_000000295097.jpg,1,COCO
bite,COCO_train2014_000000001804.jpg,1,COCO
bite,COCO_train2014_000000256819.jpg,1,COCO
bite,COCO_train2014_000000562593.jpg,1,COCO
bite,COCO_train2014_000000096793.jpg,1,COCO
bite,COCO_val2014_000000504790.jpg,1,COCO
bite,COCO_train2014_000000210344.jpg,1,COCO
bite,COCO_train2014_000000420019.jpg,1,COCO
bite,COCO_train2014_000000122123.jpg,1,COCO
bite,COCO_train2014_000000575835.jpg,1,COCO
overlook,COCO_val2014_000000360440.jpg,2,COCO
overlook,COCO_val2014_000000579859.jpg,2,COCO
overlook,COCO_train2014_000000191912.jpg,2,COCO
overlook,COCO_val2014_000000099518.jpg,2,COCO
overlook,COCO_train2014_000000406766.jpg,2,COCO
lean,COCO_train2014_000000140865.jpg,1,COCO
lean,COCO_train2014_000000019714.jpg,1,COCO
lean,COCO_train2014_000000307032.jpg,1,COCO
lean,COCO_train2014_000000377509.jpg,1,COCO
lean,COCO_train2014_000000401416.jpg,1,COCO
lean,COCO_train2014_000000240596.jpg,2,COCO
lean,COCO_train2014_000000095100.jpg,1,COCO
lean,COCO_val2014_000000173908.jpg,1,COCO
lean,COCO_train2014_000000251454.jpg,1,COCO
lean,COCO_val2014_000000376295.jpg,1,COCO
lean,COCO_val2014_000000455515.jpg,1,COCO
lean,COCO_train2014_000000395365.jpg,1,COCO
lean,COCO_train2014_000000318203.jpg,1,COCO
lean,COCO_train2014_000000496399.jpg,1,COCO
lean,COCO_train2014_000000501695.jpg,2,COCO
lean,COCO_train2014_000000377513.jpg,1,COCO
lean,COCO_val2014_000000161634.jpg,1,COCO
lean,COCO_val2014_000000101656.jpg,1,COCO
lean,COCO_train2014_000000482159.jpg,1,COCO
lean,COCO_train2014_000000571318.jpg,1,COCO
lean,COCO_val2014_000000523816.jpg,1,COCO
lean,COCO_train2014_000000079873.jpg,1,COCO
lean,COCO_val2014_000000319647.jpg,1,COCO
lean,COCO_train2014_000000016173.jpg,1,COCO
lean,COCO_val2014_000000044045.jpg,2,COCO
lean,COCO_train2014_000000098408.jpg,1,COCO
lean,COCO_val2014_000000065982.jpg,1,COCO
lean,COCO_val2014_000000295412.jpg,1,COCO
lean,COCO_train2014_000000513311.jpg,1,COCO
lean,COCO_train2014_000000124466.jpg,1,COCO
lean,COCO_train2014_000000355975.jpg,1,COCO
lean,COCO_val2014_000000542792.jpg,1,COCO
lean,COCO_train2014_000000275718.jpg,1,COCO
lean,COCO_train2014_000000416386.jpg,1,COCO
lean,COCO_train2014_000000339111.jpg,1,COCO
lean,COCO_train2014_000000263383.jpg,2,COCO
lean,COCO_val2014_000000254493.jpg,1,COCO
lean,COCO_train2014_000000542930.jpg,2,COCO
lean,COCO_train2014_000000567557.jpg,2,COCO
lean,COCO_train2014_000000038431.jpg,1,COCO
lean,COCO_val2014_000000106575.jpg,1,COCO
lean,COCO_train2014_000000521797.jpg,1,COCO
lean,COCO_train2014_000000327299.jpg,1,COCO
lean,COCO_train2014_000000483971.jpg,2,COCO
lean,COCO_train2014_000000520703.jpg,1,COCO
lean,COCO_train2014_000000352660.jpg,1,COCO
lean,COCO_val2014_000000522637.jpg,2,COCO
lean,COCO_val2014_000000089329.jpg,1,COCO
lean,COCO_train2014_000000526288.jpg,1,COCO
lean,COCO_train2014_000000487568.jpg,1,COCO
lean,COCO_train2014_000000347989.jpg,1,COCO
lean,COCO_train2014_000000262550.jpg,1,COCO
lean,COCO_train2014_000000504123.jpg,1,COCO
lean,COCO_train2014_000000249983.jpg,2,COCO
lean,COCO_train2014_000000254925.jpg,1,COCO
lean,COCO_val2014_000000289594.jpg,1,COCO
lean,COCO_val2014_000000247788.jpg,1,COCO
lean,COCO_train2014_000000270916.jpg,1,COCO
lean,COCO_train2014_000000542573.jpg,1,COCO
lean,COCO_val2014_000000511145.jpg,1,COCO
lean,COCO_train2014_000000525660.jpg,1,COCO
lean,COCO_val2014_000000275441.jpg,2,COCO
lean,COCO_val2014_000000384038.jpg,1,COCO
lean,COCO_train2014_000000297451.jpg,1,COCO
lean,COCO_train2014_000000573855.jpg,1,COCO
lean,COCO_val2014_000000268948.jpg,1,COCO
lean,COCO_train2014_000000461447.jpg,1,COCO
lean,COCO_train2014_000000290246.jpg,2,COCO
lean,COCO_train2014_000000172187.jpg,1,COCO
lean,COCO_train2014_000000408515.jpg,1,COCO
lean,COCO_train2014_000000508244.jpg,2,COCO
lean,COCO_train2014_000000029241.jpg,1,COCO
lean,COCO_train2014_000000106047.jpg,1,COCO
lean,COCO_train2014_000000259652.jpg,1,COCO
lean,COCO_train2014_000000337416.jpg,1,COCO
lean,COCO_val2014_000000465877.jpg,1,COCO
lean,COCO_train2014_000000074975.jpg,1,COCO
lean,COCO_val2014_000000147769.jpg,1,COCO
lean,COCO_val2014_000000080651.jpg,1,COCO
lean,COCO_train2014_000000117119.jpg,1,COCO
lean,COCO_train2014_000000449622.jpg,1,COCO
lean,COCO_val2014_000000177539.jpg,1,COCO
lean,COCO_val2014_000000343914.jpg,1,COCO
lean,COCO_train2014_000000212787.jpg,1,COCO
lean,COCO_train2014_000000230393.jpg,2,COCO
lean,COCO_val2014_000000172648.jpg,1,COCO
lean,COCO_val2014_000000293022.jpg,2,COCO
lean,COCO_val2014_000000334941.jpg,1,COCO
lean,COCO_train2014_000000346668.jpg,1,COCO
lean,COCO_train2014_000000147054.jpg,1,COCO
lean,COCO_train2014_000000161384.jpg,1,COCO
lean,COCO_val2014_000000326428.jpg,1,COCO
lean,COCO_train2014_000000079305.jpg,1,COCO
cross,COCO_train2014_000000123721.jpg,1,COCO
cross,COCO_val2014_000000373353.jpg,1,COCO
cross,COCO_val2014_000000007952.jpg,1,COCO
cross,COCO_train2014_000000190885.jpg,1,COCO
cross,COCO_train2014_000000109450.jpg,1,COCO
cross,COCO_train2014_000000068130.jpg,1,COCO
cross,COCO_val2014_000000480140.jpg,1,COCO
cross,COCO_train2014_000000537501.jpg,1,COCO
cross,COCO_train2014_000000579589.jpg,4,COCO
cross,COCO_train2014_000000050161.jpg,1,COCO
cross,COCO_train2014_000000438698.jpg,1,COCO
cross,COCO_train2014_000000126608.jpg,1,COCO
cross,COCO_val2014_000000069366.jpg,1,COCO
cross,COCO_val2014_000000578776.jpg,1,COCO
cross,COCO_train2014_000000483458.jpg,1,COCO
cross,COCO_val2014_000000427401.jpg,1,COCO
cross,COCO_train2014_000000141652.jpg,1,COCO
cross,COCO_train2014_000000291503.jpg,1,COCO
cross,COCO_train2014_000000190566.jpg,1,COCO
cross,COCO_train2014_000000221787.jpg,1,COCO
cross,COCO_train2014_000000479593.jpg,1,COCO
cross,COCO_train2014_000000559995.jpg,1,COCO
cross,COCO_val2014_000000097539.jpg,1,COCO
cross,COCO_train2014_000000538249.jpg,1,COCO
cross,COCO_train2014_000000360334.jpg,4,COCO
cross,COCO_train2014_000000399476.jpg,1,COCO
cross,COCO_train2014_000000007228.jpg,1,COCO
cross,COCO_train2014_000000271113.jpg,4,COCO
cross,COCO_train2014_000000325220.jpg,1,COCO
cross,COCO_val2014_000000559773.jpg,1,COCO
cross,COCO_train2014_000000484742.jpg,1,COCO
cross,COCO_train2014_000000391956.jpg,1,COCO
cross,COCO_train2014_000000424439.jpg,1,COCO
cross,COCO_val2014_000000371869.jpg,1,COCO
cross,COCO_train2014_000000356060.jpg,1,COCO
cross,COCO_val2014_000000515056.jpg,1,COCO
cross,COCO_train2014_000000114024.jpg,1,COCO
cross,COCO_val2014_000000093611.jpg,1,COCO
cross,COCO_train2014_000000048160.jpg,1,COCO
cross,COCO_val2014_000000183833.jpg,1,COCO
cross,COCO_train2014_000000565740.jpg,1,COCO
cross,COCO_val2014_000000390130.jpg,1,COCO
cross,COCO_train2014_000000526362.jpg,1,COCO
cross,COCO_val2014_000000526762.jpg,1,COCO
cross,COCO_train2014_000000207236.jpg,1,COCO
cross,COCO_val2014_000000314907.jpg,1,COCO
cross,COCO_val2014_000000132982.jpg,1,COCO
cross,COCO_train2014_000000051985.jpg,1,COCO
cross,COCO_train2014_000000305959.jpg,1,COCO
cross,COCO_train2014_000000381163.jpg,1,COCO
cross,COCO_train2014_000000230680.jpg,1,COCO
cross,COCO_train2014_000000039141.jpg,1,COCO
cross,COCO_train2014_000000494222.jpg,1,COCO
cross,COCO_val2014_000000491223.jpg,4,COCO
cross,COCO_train2014_000000488657.jpg,2,COCO
cross,COCO_train2014_000000050040.jpg,2,COCO
cross,COCO_val2014_000000396350.jpg,1,COCO
cross,COCO_train2014_000000518849.jpg,4,COCO
cross,COCO_val2014_000000388085.jpg,1,COCO
cross,COCO_train2014_000000531033.jpg,1,COCO
cross,COCO_train2014_000000292585.jpg,1,COCO
cross,COCO_train2014_000000160009.jpg,1,COCO
cross,COCO_val2014_000000277005.jpg,1,COCO
cross,COCO_train2014_000000224772.jpg,1,COCO
cross,COCO_train2014_000000516444.jpg,1,COCO
cross,COCO_val2014_000000025393.jpg,1,COCO
cross,COCO_val2014_000000487181.jpg,1,COCO
cross,COCO_train2014_000000241082.jpg,1,COCO
cross,COCO_train2014_000000406909.jpg,1,COCO
cross,COCO_train2014_000000368409.jpg,1,COCO
cross,COCO_train2014_000000230996.jpg,1,COCO
cross,COCO_train2014_000000005215.jpg,4,COCO
cross,COCO_train2014_000000317428.jpg,1,COCO
cross,COCO_train2014_000000241761.jpg,1,COCO
cross,COCO_val2014_000000196212.jpg,4,COCO
cross,COCO_train2014_000000001053.jpg,1,COCO
cross,COCO_val2014_000000323528.jpg,1,COCO
cross,COCO_val2014_000000521689.jpg,1,COCO
cross,COCO_train2014_000000551189.jpg,1,COCO
cross,COCO_train2014_000000483952.jpg,1,COCO
cross,COCO_val2014_000000130352.jpg,1,COCO
cross,COCO_val2014_000000059732.jpg,1,COCO
cross,COCO_train2014_000000394527.jpg,1,COCO
cross,COCO_train2014_000000478532.jpg,1,COCO
cross,COCO_train2014_000000579232.jpg,1,COCO
cross,COCO_train2014_000000012283.jpg,1,COCO
cross,COCO_train2014_000000505104.jpg,1,COCO
cross,COCO_val2014_000000415325.jpg,1,COCO
cross,COCO_train2014_000000463434.jpg,1,COCO
cross,COCO_train2014_000000556162.jpg,-1,COCO
cross,COCO_val2014_000000410068.jpg,1,COCO
cross,COCO_train2014_000000475493.jpg,1,COCO
cross,COCO_val2014_000000064088.jpg,1,COCO
paddle,COCO_train2014_000000070403.jpg,1,COCO
paddle,COCO_train2014_000000014835.jpg,2,COCO
paddle,COCO_val2014_000000057672.jpg,1,COCO
paddle,COCO_train2014_000000415554.jpg,1,COCO
paddle,COCO_val2014_000000063154.jpg,1,COCO
paddle,COCO_train2014_000000575519.jpg,1,COCO
paddle,COCO_val2014_000000433787.jpg,1,COCO
paddle,COCO_val2014_000000415798.jpg,1,COCO
paddle,COCO_train2014_000000498669.jpg,1,COCO
paddle,COCO_train2014_000000501917.jpg,1,COCO
paddle,COCO_val2014_000000424172.jpg,1,COCO
paddle,COCO_train2014_000000525684.jpg,2,COCO
paddle,COCO_train2014_000000347638.jpg,2,COCO
paddle,COCO_train2014_000000087598.jpg,1,COCO
paddle,COCO_train2014_000000460030.jpg,1,COCO
paddle,COCO_train2014_000000511784.jpg,1,COCO
paddle,COCO_train2014_000000547979.jpg,1,COCO
paddle,COCO_val2014_000000235163.jpg,1,COCO
paddle,COCO_train2014_000000316759.jpg,1,COCO
paddle,COCO_train2014_000000501493.jpg,1,COCO
paddle,COCO_train2014_000000238816.jpg,1,COCO
paddle,COCO_val2014_000000251250.jpg,1,COCO
paddle,COCO_train2014_000000456345.jpg,2,COCO
paddle,COCO_val2014_000000422893.jpg,2,COCO
paddle,COCO_train2014_000000032574.jpg,1,COCO
paddle,COCO_val2014_000000214703.jpg,2,COCO
paddle,COCO_train2014_000000029602.jpg,1,COCO
paddle,COCO_train2014_000000294034.jpg,1,COCO
paddle,COCO_val2014_000000250227.jpg,1,COCO
paddle,COCO_val2014_000000069887.jpg,1,COCO
paddle,COCO_train2014_000000255317.jpg,1,COCO
write,COCO_train2014_000000041763.jpg,1,COCO
write,COCO_train2014_000000471182.jpg,1,COCO
write,COCO_val2014_000000147415.jpg,1,COCO
write,COCO_val2014_000000435205.jpg,2,COCO
write,COCO_train2014_000000231521.jpg,-1,COCO
write,COCO_train2014_000000168022.jpg,1,COCO
write,COCO_val2014_000000095227.jpg,1,COCO
write,COCO_train2014_000000200830.jpg,1,COCO
write,COCO_train2014_000000301413.jpg,1,COCO
write,COCO_train2014_000000023405.jpg,1,COCO
write,COCO_train2014_000000484598.jpg,1,COCO
write,COCO_train2014_000000035884.jpg,1,COCO
write,COCO_val2014_000000122678.jpg,2,COCO
write,COCO_train2014_000000072988.jpg,1,COCO
write,COCO_val2014_000000248400.jpg,1,COCO
write,COCO_val2014_000000309232.jpg,2,COCO
write,COCO_train2014_000000002951.jpg,1,COCO
write,COCO_train2014_000000573829.jpg,1,COCO
paint,COCO_val2014_000000513724.jpg,1,COCO
paint,COCO_train2014_000000157486.jpg,2,COCO
paint,COCO_train2014_000000211978.jpg,1,COCO
paint,COCO_val2014_000000203294.jpg,1,COCO
paint,COCO_val2014_000000579226.jpg,1,COCO
paint,COCO_train2014_000000065984.jpg,2,COCO
paint,COCO_train2014_000000454177.jpg,1,COCO
paint,COCO_train2014_000000338987.jpg,2,COCO
paint,COCO_val2014_000000487418.jpg,1,COCO
paint,COCO_val2014_000000188735.jpg,2,COCO
paint,COCO_train2014_000000389755.jpg,1,COCO
paint,COCO_train2014_000000300284.jpg,2,COCO
paint,COCO_train2014_000000405505.jpg,2,COCO
paint,COCO_train2014_000000401688.jpg,1,COCO
paint,COCO_train2014_000000359005.jpg,1,COCO
paint,COCO_val2014_000000372037.jpg,1,COCO
paint,COCO_train2014_000000111568.jpg,1,COCO
paint,COCO_train2014_000000336040.jpg,2,COCO
paint,COCO_train2014_000000404285.jpg,1,COCO
paint,COCO_train2014_000000234967.jpg,1,COCO
paint,COCO_val2014_000000391539.jpg,2,COCO
paint,COCO_val2014_000000455384.jpg,1,COCO
paint,COCO_train2014_000000064816.jpg,2,COCO
paint,COCO_train2014_000000182121.jpg,1,COCO
paint,COCO_train2014_000000110724.jpg,1,COCO
paint,COCO_val2014_000000577377.jpg,2,COCO
paint,COCO_train2014_000000147971.jpg,1,COCO
paint,COCO_train2014_000000488234.jpg,1,COCO
paint,COCO_train2014_000000448423.jpg,2,COCO
board,COCO_val2014_000000367608.jpg,-1,COCO
board,COCO_val2014_000000534122.jpg,-1,COCO
board,COCO_train2014_000000117838.jpg,1,COCO
board,COCO_train2014_000000042819.jpg,1,COCO
board,COCO_train2014_000000421536.jpg,1,COCO
board,COCO_train2014_000000457724.jpg,1,COCO
board,COCO_val2014_000000407146.jpg,1,COCO
board,COCO_train2014_000000330922.jpg,1,COCO
board,COCO_val2014_000000040515.jpg,1,COCO
board,COCO_train2014_000000545556.jpg,1,COCO
board,COCO_val2014_000000236951.jpg,1,COCO
board,COCO_train2014_000000096189.jpg,1,COCO
board,COCO_val2014_000000450559.jpg,-1,COCO
board,COCO_train2014_000000222074.jpg,-1,COCO
board,COCO_train2014_000000491492.jpg,1,COCO
board,COCO_train2014_000000298692.jpg,1,COCO
board,COCO_val2014_000000107800.jpg,1,COCO
board,COCO_train2014_000000560347.jpg,1,COCO
board,COCO_val2014_000000445834.jpg,1,COCO
board,COCO_train2014_000000378611.jpg,1,COCO
board,COCO_train2014_000000481940.jpg,1,COCO
board,COCO_train2014_000000142402.jpg,1,COCO
board,COCO_train2014_000000225041.jpg,1,COCO
board,COCO_val2014_000000291606.jpg,1,COCO
board,COCO_train2014_000000519308.jpg,1,COCO
board,COCO_train2014_000000484714.jpg,1,COCO
board,COCO_train2014_000000111998.jpg,1,COCO
board,COCO_train2014_000000077504.jpg,1,COCO
board,COCO_train2014_000000543272.jpg,1,COCO
board,COCO_train2014_000000437832.jpg,1,COCO
board,COCO_val2014_000000371330.jpg,1,COCO
board,COCO_val2014_000000028246.jpg,1,COCO
board,COCO_val2014_000000383389.jpg,1,COCO
board,COCO_val2014_000000502402.jpg,1,COCO
board,COCO_val2014_000000343753.jpg,-1,COCO
board,COCO_val2014_000000069196.jpg,1,COCO
board,COCO_val2014_000000383046.jpg,-1,COCO
tie,COCO_train2014_000000488014.jpg,1,COCO
tie,COCO_val2014_000000296524.jpg,1,COCO
tie,COCO_train2014_000000259817.jpg,1,COCO
tie,COCO_val2014_000000370175.jpg,1,COCO
tie,COCO_train2014_000000119730.jpg,1,COCO
tie,COCO_train2014_000000451893.jpg,1,COCO
tie,COCO_train2014_000000331635.jpg,1,COCO
tie,COCO_train2014_000000554630.jpg,1,COCO
tie,COCO_val2014_000000070815.jpg,1,COCO
tie,COCO_train2014_000000501358.jpg,1,COCO
tie,COCO_val2014_000000324051.jpg,1,COCO
tie,COCO_train2014_000000552068.jpg,1,COCO
tie,COCO_val2014_000000544201.jpg,1,COCO
tie,COCO_train2014_000000149616.jpg,1,COCO
tie,COCO_train2014_000000409616.jpg,1,COCO
tie,COCO_val2014_000000291672.jpg,1,COCO
tie,COCO_train2014_000000113144.jpg,1,COCO
tie,COCO_train2014_000000429122.jpg,1,COCO
tie,COCO_train2014_000000493471.jpg,1,COCO
tie,COCO_train2014_000000410005.jpg,1,COCO
tie,COCO_train2014_000000429084.jpg,1,COCO
tie,COCO_val2014_000000539874.jpg,1,COCO
tie,COCO_train2014_000000312958.jpg,1,COCO
tie,COCO_val2014_000000450075.jpg,1,COCO
tie,COCO_train2014_000000480088.jpg,1,COCO
tie,COCO_val2014_000000498856.jpg,1,COCO
tie,COCO_train2014_000000045859.jpg,1,COCO
tie,COCO_train2014_000000529676.jpg,1,COCO
tie,COCO_train2014_000000468219.jpg,1,COCO
tie,COCO_val2014_000000031471.jpg,1,COCO
tie,COCO_train2014_000000384328.jpg,1,COCO
tie,COCO_train2014_000000079567.jpg,1,COCO
tie,COCO_val2014_000000020571.jpg,1,COCO
tie,COCO_train2014_000000511641.jpg,1,COCO
tie,COCO_train2014_000000003076.jpg,1,COCO
tie,COCO_val2014_000000331627.jpg,1,COCO
tie,COCO_train2014_000000098859.jpg,1,COCO
tie,COCO_train2014_000000506290.jpg,1,COCO
tie,COCO_train2014_000000496151.jpg,1,COCO
tie,COCO_val2014_000000428554.jpg,1,COCO
tie,COCO_val2014_000000072514.jpg,1,COCO
tie,COCO_train2014_000000113880.jpg,1,COCO
tie,COCO_train2014_000000037646.jpg,1,COCO
tie,COCO_train2014_000000035126.jpg,1,COCO
tie,COCO_val2014_000000236599.jpg,1,COCO
tie,COCO_val2014_000000328818.jpg,1,COCO
tie,COCO_train2014_000000033752.jpg,1,COCO
tie,COCO_val2014_000000580986.jpg,1,COCO
speak,COCO_train2014_000000544796.jpg,2,COCO
speak,COCO_train2014_000000219454.jpg,2,COCO
speak,COCO_train2014_000000038606.jpg,2,COCO
speak,COCO_train2014_000000277821.jpg,2,COCO
stir,COCO_train2014_000000344582.jpg,3,COCO
stir,COCO_train2014_000000248610.jpg,3,COCO
stir,COCO_train2014_000000326584.jpg,3,COCO
stir,COCO_train2014_000000463004.jpg,3,COCO
stir,COCO_train2014_000000029286.jpg,3,COCO
stir,COCO_val2014_000000505619.jpg,3,COCO
kick,COCO_val2014_000000102837.jpg,1,COCO
kick,COCO_val2014_000000357044.jpg,1,COCO
draw,COCO_train2014_000000503149.jpg,1,COCO
draw,COCO_train2014_000000330486.jpg,1,COCO
draw,COCO_train2014_000000541231.jpg,1,COCO
draw,COCO_train2014_000000420308.jpg,1,COCO
draw,COCO_val2014_000000288633.jpg,1,COCO
draw,COCO_train2014_000000474069.jpg,1,COCO
draw,COCO_train2014_000000439200.jpg,1,COCO
draw,COCO_train2014_000000216827.jpg,1,COCO
draw,COCO_train2014_000000290136.jpg,1,COCO
draw,COCO_train2014_000000495013.jpg,6,COCO
draw,COCO_train2014_000000443607.jpg,1,COCO
draw,COCO_train2014_000000545022.jpg,1,COCO
draw,COCO_train2014_000000486304.jpg,1,COCO
draw,COCO_val2014_000000017741.jpg,1,COCO
draw,COCO_train2014_000000020464.jpg,1,COCO
draw,COCO_train2014_000000365117.jpg,1,COCO
draw,COCO_train2014_000000565938.jpg,1,COCO
draw,COCO_train2014_000000338385.jpg,1,COCO
draw,COCO_train2014_000000477015.jpg,1,COCO
draw,COCO_train2014_000000041085.jpg,1,COCO
draw,COCO_train2014_000000361051.jpg,1,COCO
draw,COCO_val2014_000000184313.jpg,1,COCO
draw,COCO_train2014_000000412445.jpg,1,COCO
draw,COCO_train2014_000000410312.jpg,6,COCO
draw,COCO_train2014_000000099536.jpg,1,COCO
draw,COCO_train2014_000000320693.jpg,-1,COCO
draw,COCO_train2014_000000235358.jpg,1,COCO
draw,COCO_train2014_000000549597.jpg,1,COCO
draw,COCO_train2014_000000269871.jpg,1,COCO
draw,COCO_train2014_000000098046.jpg,1,COCO
draw,COCO_val2014_000000329336.jpg,1,COCO
